event_time,log_source_type,event_id,threat_identifier,user_account,user_privilege_level,host_name,workstation_name,machine_name,operating_system,source_ip_address,source_port_number,destination_ip_address,destination_port_number,client_ip_address,destination_domain,network_domain,network_protocol,security_action,event_severity,event_status,status_reason,event_category,detection_rule,security_verdict,alert_type,resource_url,http_method,user_agent_string,resource_name,affected_object,target_resource,file_accessed_path,file_path,process_name,parent_process_name,access_mask,event_description,event_details,log_message,raw_event_data,log_facility,status_code,event_location,bytes_sent_total,bytes_received_total,application_name,hour,minute,time_bucket,anomaly_cluster,dbscan_status,events_in_5min,correlated_threat
2025-05-26 09:45:00,4,-1,0,85,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,mark_spam,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,tentative d’accès à un email protégé par mfa,,no_message,,,,,0,0,61,9,45,2025-05-26 09:45:00,0,normal,['tentative d’accès à un email protégé par mfa'],normal
2025-05-26 09:45:16,4,-1,0,46,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_untagged,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,récupération d’emails archivés pour audit,,no_message,,,,,0,0,61,9,45,2025-05-26 09:45:00,0,normal,['récupération d’emails archivés pour audit'],normal
2025-05-26 09:45:21,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,"Line protocol on Interface GigabitEthernet0/3, changed state to down",,lineproto,updown,um6p,0,0,61,9,45,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:45:33,5,-1,0,127,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.65,,blacklist-checker.net,,,,,,,,,,http://blacklist-checker.net/um6p,get,unknown_agent,,,,none,,,,,domaine non blacklisté - accès autorisé,,no_message,,,,,0,0,61,9,45,2025-05-26 09:45:00,0,normal,['domaine non blacklisté - accès autorisé'],normal
2025-05-26 09:45:59,7,-1,0,0,,pc-yasmeen,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,notes_migration_cloud.txt,,,,,,no_message,correlationlog,,,,0,0,61,9,45,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:46:03,5,-1,0,125,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.143,,internal.dev.um6p.ma,,,,,,,,,,http://internal.dev.um6p.ma/debug,post,unknown_agent,,,,none,,,,,requête redondante sur même endpoint,,no_message,,,,,0,0,61,9,46,2025-05-26 09:45:00,0,normal,['requête redondante sur même endpoint'],normal
2025-05-26 09:46:04,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,6,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Lease renewed for IP 192.168.10.125 on GigabitEthernet0/1,,dhcpd,renew,um6p,0,0,61,9,46,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:46:12,3,-1,0,30,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,mfa_enrolled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,user fatima.alami enrolled in mfa,,no_message,,,,,0,0,61,9,46,2025-05-26 09:45:00,0,normal,['user fatima.alami enrolled in mfa'],normal
2025-05-26 09:46:15,4,-1,0,158,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,alert_triggered,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,téléchargement d’un manuel d’accès vpn,,no_message,,,,,0,0,61,9,46,2025-05-26 09:45:00,0,normal,"['téléchargement d’un manuel d’accès vpn', 'consultation d’un email avec pièce jointe sensible']",normal
2025-05-26 09:46:17,4,-1,0,98,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_deletion,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,nouvelle connexion détectée depuis un appareil inconnu: sujet 'communication officielle um6p',,no_message,,,,,0,0,61,9,46,2025-05-26 09:45:00,0,normal,"[""nouvelle connexion détectée depuis un appareil inconnu: sujet 'communication officielle um6p'""]",normal
2025-05-26 09:46:24,2,-1,0,143,,,,,,192.168.1.34,26020.0,37.252.14.66,993.0,0.0.0.0,,,tcp,allow,,,,email,allow-imaps,,,unknown_url,,"""Wget/1.21.1 (linux-gnu)""",,,,none,,,,,,,no_message,,,,,3565,3358,22,9,46,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:46:35,7,-1,0,138,,pc-mohamed,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,malware_detected,,unknown_url,,unknown_agent,,,,none,vpn_access_manual.pdf,,,,,,no_message,quarantine,,,,0,0,61,9,46,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:46:41,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,3,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,"Interface FastEthernet0/1, changed state to up",,link,updown,um6p,0,0,61,9,46,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:46:52,4,-1,0,84,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,account_reactivated,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,téléchargement d’un document d’audit sécurité,,no_message,,,,,0,0,61,9,46,2025-05-26 09:45:00,0,normal,"['téléchargement d’un document d’audit sécurité', 'url contenue dans courriel suspect']",normal
2025-05-26 09:46:56,2,-1,0,143,,,,,,192.168.1.44,21784.0,0.0.0.0,514.0,0.0.0.0,office365-checkin.info,,udp,allow,,,,network-services,allow-syslog,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,2030,7281,58,9,46,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:46:56,4,-1,0,136,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,send_email,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,"accès refusé suite à politique de sécurité renforcée: destinataire 'yasin.abdelrahman@um6p.ma', sujet 'nouvelle procédure d’authentification'",,no_message,,,,,0,0,61,9,46,2025-05-26 09:45:00,0,normal,"[""accès refusé suite à politique de sécurité renforcée: destinataire 'yasin.abdelrahman@um6p.ma', sujet 'nouvelle procédure d’authentification'""]",normal
2025-05-26 09:47:05,0,4904,0,109,,,um6p-mkt04,,,0.0.0.0,-1.0,0.0.0.0,-1.0,192.168.5.5,,,,,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,backup completed successfully,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,['backup completed successfully'],normal
2025-05-26 09:47:07,7,-1,0,142,,pc-bilal,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,malware_detected,,unknown_url,,unknown_agent,,,,none,fichier_malware_sample.exe,,,,,,no_message,smtp,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:47:14,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Neighbor 192.168.10.123 on GigabitEthernet0/2 changed state to FULL,,ospf,adjchg,um6p,0,0,61,9,47,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:47:15,3,-1,0,69,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,access_denied,,,,,,,,unknown_url,,unknown_agent,hr_records,,,none,,,,,access denied to hr_records for user lina.abdulaziz,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,['access denied to hr_records for user lina.abdulaziz'],normal
2025-05-26 09:47:16,7,-1,0,77,,pc-zainab,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,fichier_backup_reseau.sql,,,,,,no_message,dnsrequest,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:47:20,1,-1,0,66,,pc-nader,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,dns,,low,success,created,,,,unauthorized access attempt,unknown_url,,unknown_agent,,,,C:\Windows\System32\notepad.exe,,powershell.exe,winlogon.exe,,,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:47:24,5,-1,0,84,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.23,,mail.um6p.ma,,,,,,,,,,http://mail.um6p.ma/webmail,post,unknown_agent,,,,none,,,,,url contenue dans courriel suspect,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,"['téléchargement d’un document d’audit sécurité', 'url contenue dans courriel suspect']",normal
2025-05-26 09:47:29,4,-1,0,154,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,auto_reply_set,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,partage d’un document critique via lien sécurisé,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,['partage d’un document critique via lien sécurisé'],normal
2025-05-26 09:47:30,4,-1,0,158,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,spam_filter_updated,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,consultation d’un email avec pièce jointe sensible,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,"['téléchargement d’un manuel d’accès vpn', 'consultation d’un email avec pièce jointe sensible']",normal
2025-05-26 09:47:30,2,-1,0,143,,,,,,192.168.1.22,54413.0,104.21.64.45,520.0,0.0.0.0,,,udp,allow,,,,network-services,allow-rip,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8346,7201,48,9,47,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:47:32,2,-1,0,143,,,,,,192.168.1.43,32558.0,102.132.97.0,2376.0,0.0.0.0,,,tcp,allow,,,,cloud,allow-docker-tls,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,3521,744,5,9,47,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:47:35,7,-1,0,122,,pc-dina,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,plan_maintenance_serveur.xlsx,,,,,,no_message,threatscore,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:47:35,4,-1,0,65,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_encryption_disabled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,lecture d’un email d’alerte sécurité,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,['lecture d’un email d’alerte sécurité'],normal
2025-05-26 09:47:41,1,-1,0,113,,pc-hazem,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,ftp,,low,blocked,created,,,,unauthorized access attempt,unknown_url,,unknown_agent,,,,C:\Users\rashid\AppData\Local\Temp\tmp1234.tmp,,chrome.exe,cmd.exe,,,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,['fichier exécutable détecté'],normal
2025-05-26 09:47:45,7,-1,0,44,,pc-wajih,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,malware_detected,,unknown_url,,unknown_agent,,,,none,statistiques_ventes_mai.csv,,,,,,no_message,quarantine,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:47:46,3,-1,0,58,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,role_revoked,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,role  revoked from user kareem.zidan,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,['role  revoked from user kareem.zidan'],normal
2025-05-26 09:47:52,4,-1,0,55,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,mark_spam,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,réception d’un email contenant des instructions critiques,,no_message,,,,,0,0,61,9,47,2025-05-26 09:45:00,0,normal,['réception d’un email contenant des instructions critiques'],normal
2025-05-26 09:48:06,2,-1,0,143,,,,,,192.168.1.31,65187.0,185.100.87.202,500.0,0.0.0.0,,,udp,allow,,,,vpn,allow-ike,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,5021,4642,20,9,48,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:48:18,2,-1,10,143,,,,,,192.168.1.43,30422.0,0.0.0.0,1433.0,0.0.0.0,login-verification.site,,tcp,allow,,,,database,allow-ms-sql,,,https://login-verification.site/login,,unknown_agent,,,,none,,,,,,,no_message,,,,,6691,2447,36,9,48,2025-05-26 09:45:00,-1,anomaly,[],normal
2025-05-26 09:48:25,2,-1,0,143,,,,,,192.168.1.97,4222.0,192.30.255.113,4444.0,0.0.0.0,,,tcp,allow,,,,malware,allow-metasploit,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,4619,7954,33,9,48,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:48:29,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,"Line protocol on Interface FastEthernet0/0, changed state to up",,lineproto,updown,um6p,0,0,61,9,48,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:48:34,4,-1,0,99,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,send_email,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,"signalement d’un phishing à l’équipe sécurité: destinataire 'fahd.saadi@um6p.ma', sujet 'mise à jour des droits utilisateurs'",,no_message,,,,,0,0,61,9,48,2025-05-26 09:45:00,0,normal,"[""signalement d’un phishing à l’équipe sécurité: destinataire 'fahd.saadi@um6p.ma', sujet 'mise à jour des droits utilisateurs'""]",phishing
2025-05-26 09:48:40,2,-1,0,143,,,,,,192.168.1.57,6496.0,203.0.113.45,8080.0,0.0.0.0,,,tcp,allow,,,,web,allow-http-alt,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,3718,8553,16,9,48,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:48:45,2,-1,0,143,,,,,,192.168.1.81,39503.0,185.100.87.202,27017.0,0.0.0.0,,,tcp,allow,,,,database,allow-mongodb,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,6839,2554,35,9,48,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:48:54,5,-1,0,113,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.109,,phishing-expert.net,,,,,,,,,,http://phishing-expert.net/verify,get,unknown_agent,,,,none,,,,,fichier exécutable détecté,,no_message,,,,,0,0,61,9,48,2025-05-26 09:45:00,0,normal,['fichier exécutable détecté'],normal
2025-05-26 09:49:04,2,-1,0,143,,,,,,192.168.1.29,47266.0,40.76.4.15,5000.0,0.0.0.0,,,tcp,allow,,,,cloud,allow-flask-api,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,539,5726,8,9,49,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:49:05,5,-1,0,96,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.90,,server01.um6p.ma,,,,,,,,,,http://server01.um6p.ma:443/dashboard,post,unknown_agent,,,,none,,,,,connexion manuelle confirmée,,no_message,,,,,0,0,61,9,49,2025-05-26 09:45:00,0,normal,['connexion manuelle confirmée'],normal
2025-05-26 09:49:07,2,-1,0,143,,,,,,192.168.1.56,17313.0,192.0.2.80,1521.0,0.0.0.0,,,tcp,allow,,,,database,allow-oracle-db,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8260,6279,42,9,49,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:49:30,3,-1,0,29,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,role_assigned,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,user farouk.karim assigned role,,no_message,,,,,0,0,61,9,49,2025-05-26 09:45:00,0,normal,['user farouk.karim assigned role'],normal
2025-05-26 09:49:43,7,-1,0,15,,pc-najwa,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,manuel_formation_employes.pdf,,,,,,no_message,filecreated,,,,0,0,61,9,49,2025-05-26 09:45:00,0,normal,[],normal
2025-05-26 09:50:17,5,-1,0,103,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.6,,monitoring.um6p.ma,,,,,,,,,,https://monitoring.um6p.ma/grafana,get,unknown_agent,,,,none,,,,,upload de données détecté,,no_message,,,,,0,0,61,9,50,2025-05-26 09:50:00,0,normal,['upload de données détecté'],normal
2025-05-26 09:50:20,2,-1,0,143,,,,,,192.168.1.29,26638.0,147.253.224.2,3128.0,0.0.0.0,,,tcp,allow,,,,remote-access,allow-http-proxy,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,4424,5414,17,9,50,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:50:29,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,System booted successfully,,sys,startup,um6p,0,0,61,9,50,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:50:31,2,-1,0,143,,,,,,192.168.1.69,60680.0,45.33.32.156,25.0,0.0.0.0,,,tcp,allow,,,,email,allow-smtp,,,unknown_url,,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36""",,,,none,,,,,,,no_message,,,,,1976,3109,53,9,50,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:50:35,4,-1,0,102,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_encrypted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,échec de connexion suite à tentative non autorisée,,no_message,,,,,0,0,61,9,50,2025-05-26 09:50:00,0,normal,['échec de connexion suite à tentative non autorisée'],normal
2025-05-26 09:50:35,3,-1,0,54,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,token_revoked,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,authentication token revoked for user jumana.ghazi,,no_message,,,,,0,0,61,9,50,2025-05-26 09:50:00,0,normal,['authentication token revoked for user jumana.ghazi'],normal
2025-05-26 09:50:40,2,-1,0,143,,,,,,192.168.1.24,51324.0,172.65.251.78,5061.0,0.0.0.0,,,tcp,allow,,,,voip,allow-sip-tls,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,5649,4893,52,9,50,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:50:47,1,-1,0,138,,pc-dina,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,ftp,,critical,allowed,maliciousbehavior,,,,malware detected,unknown_url,,unknown_agent,,,,C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe,,powershell.exe,winlogon.exe,,,,no_message,,,,,0,0,61,9,50,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:50:50,2,-1,15,143,,,,,,192.168.1.19,17759.0,0.0.0.0,5353.0,0.0.0.0,malicious-updates.net,,udp,allow,,,,dns,allow-mdns,,,https://malicious-updates.net/login,,unknown_agent,,,,none,,,,,,,no_message,,,,,4869,1602,31,9,50,2025-05-26 09:50:00,-1,anomaly,[],normal
2025-05-26 09:50:50,1,-1,0,152,,pc-karim,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,smb,,medium,success,created,,,,suspicious powershell activity,unknown_url,,unknown_agent,,,,C:\Users\yasmin\Downloads\invoice.pdf,,cmd.exe,cmd.exe,,,,no_message,,,,,0,0,61,9,50,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:50:54,0,4662,0,145,,,um6p-srv04,,,0.0.0.0,-1.0,0.0.0.0,-1.0,172.21.22.23,,,,,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,user added to security-enabled local group,,no_message,,,,,0,0,61,9,50,2025-05-26 09:50:00,0,normal,['user added to security-enabled local group'],normal
2025-05-26 09:51:06,2,-1,0,143,,,,,,192.168.1.89,34666.0,172.217.22.14,5900.0,0.0.0.0,,,tcp,allow,,,,remote-access,allow-vnc,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,6800,6552,62,9,51,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:51:10,1,-1,0,22,,pc-zohair,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,dns,,low,success,accessdenied,,,,unauthorized access attempt,unknown_url,,unknown_agent,,,,C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe,,explorer.exe,services.exe,,,,no_message,,,,,0,0,61,9,51,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:51:10,3,-1,0,47,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,user_disabled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,user ibrahim.hamed account disabled,,no_message,,,,,0,0,61,9,51,2025-05-26 09:50:00,0,normal,['user ibrahim.hamed account disabled'],normal
2025-05-26 09:51:14,5,-1,0,15,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.69,,ceo-fake.company.org,,,,,,,,,,http://ceo-fake.company.org,post,unknown_agent,,,,none,,,,,url classée dans catégorie interdite,,no_message,,,,,0,0,61,9,51,2025-05-26 09:50:00,0,normal,['url classée dans catégorie interdite'],normal
2025-05-26 09:51:21,7,-1,0,57,,pc-hada,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,malware_detected,,unknown_url,,unknown_agent,,,,none,notes_techniques_systeme.txt,,,,,,no_message,login,,,,0,0,61,9,51,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:51:25,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,6,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Assigned IP 192.168.10.129 to MAC 00:1A:2B:3C:4D:1F on Vlan1,,dhcpd,address_assign,um6p,0,0,61,9,51,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:51:34,4,-1,0,56,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_encryption_enabled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,réception d’un email avec instructions de déploiement,,no_message,,,,,0,0,61,9,51,2025-05-26 09:50:00,0,normal,['réception d’un email avec instructions de déploiement'],normal
2025-05-26 09:51:34,2,-1,0,143,,,,,,192.168.1.32,4441.0,142.250.64.78,587.0,0.0.0.0,,,tcp,allow,,,,email,allow-smtp-sub,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,5194,4699,54,9,51,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:51:36,2,-1,0,143,,,,,,192.168.1.20,10758.0,147.253.224.2,10000.0,0.0.0.0,,,udp,allow,,,,voip,allow-media,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,7350,8193,32,9,51,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:51:51,7,-1,0,24,,pc-firas,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,dossier_rh_2025.zip,,,,,,no_message,processstart,,,,0,0,61,9,51,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:51:56,4,-1,0,45,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,api_access_granted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,téléchargement d’un rapport de vulnérabilité réseau,,no_message,,,,,0,0,61,9,51,2025-05-26 09:50:00,0,normal,['téléchargement d’un rapport de vulnérabilité réseau'],normal
2025-05-26 09:51:59,3,-1,0,62,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,user_disabled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,user khaled.rafat account disabled,,no_message,,,,,0,0,61,9,51,2025-05-26 09:50:00,0,normal,['user khaled.rafat account disabled'],normal
2025-05-26 09:52:00,2,-1,0,143,,,,,,192.168.1.18,9043.0,8.8.8.8,500.0,0.0.0.0,,,udp,allow,,,,vpn,allow-ike,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8401,6426,20,9,52,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:52:15,1,-1,0,18,,pc-ali,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,dns,,high,success,accessdenied,,,,suspicious powershell activity,unknown_url,,unknown_agent,,,,C:\Users\Public\Documents\financial_report.xlsx,,chrome.exe,explorer.exe,,,,no_message,,,,,0,0,61,9,52,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:52:24,7,-1,0,106,,pc-dania,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,suspicious,,unknown_url,,unknown_agent,,,,none,rapport_conformite_rgpd.pdf,,,,,,no_message,threatscore,,,,0,0,61,9,52,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:52:34,5,-1,0,104,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.28,,um6p-ma-reporting.internal.net,,,,,,,,,,http://um6p-ma-reporting.internal.net,get,unknown_agent,,,,none,,,,,session suspecte identifiée,,no_message,,,,,0,0,61,9,52,2025-05-26 09:50:00,0,normal,['session suspecte identifiée'],normal
2025-05-26 09:52:39,2,-1,0,143,,,,,,192.168.1.22,63885.0,185.107.56.253,5060.0,0.0.0.0,,,udp,allow,,,,voip,allow-sip,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8606,6904,51,9,52,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:52:46,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,6,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Lease renewed for IP 192.168.10.105 on GigabitEthernet0/3,,dhcpd,renew,um6p,0,0,61,9,52,2025-05-26 09:50:00,0,normal,[],normal
2025-05-26 09:52:48,3,-1,0,60,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,session_created,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,new session created for user karim.faraj,,no_message,,,,,0,0,61,9,52,2025-05-26 09:50:00,0,normal,['new session created for user karim.faraj'],normal
2025-05-26 09:52:53,4,-1,0,89,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,forward_email,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,"lecture d’un email important concernant la réunion um6p: destinataire 'lina.hadi@um6p.ma', sujet 'notification de changement de politique it'",,no_message,,,,,0,0,61,9,52,2025-05-26 09:50:00,0,normal,"[""lecture d’un email important concernant la réunion um6p: destinataire 'lina.hadi@um6p.ma', sujet 'notification de changement de politique it'""]",normal
